checkpoint_id	phase	status	discovery_pages	holdout_page	images_opened	new_ai_visual_rows	joint_solver_run	result_artifact	notes
GDT078_CKPT001	HPR4_FORMAL_PARADIGM_LEXICON	HPR4_FORMAL_PAGE_HOST_PARADIGM_CLASSES_FROZEN	69_HOST_ATLAS_4_STABLE_HIGH_HOSTS_100_REGISTER_RENDERER_CELLS_82_OBSERVED	f84r	0	0	0	gdt078_result.json	YOLO GENERATIVE SYNTHESIS AND FORMAL LEXICON FREEZE; preregistered GDT076 cross-register rule selects exactly PAGE_HOST d ok yk yt; every host realizes all five explicit RIGHT_FAMILY values aiin air ain ar al manuscript-wide, yielding concrete source-native paradigms d+aiin/air/ain/ar/al, ok+..., yk+..., yt+... across 82/100 host-register-renderer cells; HPR4 freezes stable host renderer propensity with weak WRAPPER -> RIGHT_FAMILY conditioning from GDT077 and one narrower prospective non-f84 enclosure prediction; preserves GDT003 NOT DISTINGUISHABLE FROM STRING STATISTICS, so parser coordinates are not promoted to linguistic roots/suffixes; f84r excluded and not opened/retained/queried/joined/scored/targeted; no semantic class role gloss word morpheme POS sound language plaintext meaning or translation
GDT079_CKPT001	RIGHT_FAMILY_HELD_HOST_FUNCTION_TRANSFER	RIGHT_FAMILY_POSITION_PROFILE_WEAKLY_TRANSFERS_ACROSS_HELD_HOSTS	1212_EXPLICIT_RENDERER_GROUPS_4_HELD_HOST_FOLDS_25_MODELS	f84r	0	0	1	gdt079_result.json	YOLO FUNCTIONAL-PROFILE TEST ON FROZEN HPR4 HOSTS d/ok/yk/yt; leave each PAGE_HOST out and predict five explicit RIGHT_FAMILY states from other hosts; best POSITION+DY+B3 context backoff64 saves 6.714 raw bits and only 2.070 after all 25 context/backoff selector bits, positive d/ok/yk and negative yt; position alone saves 6.109 so DY/B3 add only .605 and B3 is absent/DY nearly absent; wrapper context does not win; supports weak transferable line-position bias but most renderer choice remains host/register-specific, no suffix function or meaning; f84r excluded and not opened/retained/queried/joined/scored/targeted; no semantic class role gloss word morpheme POS sound language plaintext meaning or translation
GDT080_CKPT001	HPR4_BFE_ARCHIVED_ENDPOINT_AUDIT	HPR4_STABLE_HOST_CLASS_ARCHIVED_BFE_DIRECTION_FAILS_AND_IS_ONE_HOST_DRIVEN	30_NONF84_BFE_ROWS_20_HPR2_ELIGIBLE_3_CLASS_HITS_1_MIXED_PAGE	f84r	0	0	1	gdt080_result.json	YOLO ARCHIVED-ENDPOINT DIAGNOSTIC, not prospective validation and not HPR4_P01; frozen PAGE_HOST set d ok yk yt appears three times in eligible BFE labels, all exact host ok, with one INDIVIDUAL_BOUNDED and two OPEN_OR_COMMUNAL; pooled bounded-minus-open prevalence -0.1667 and only mixed page f82v -0.5000, so predicted enclosure direction fails and one-host kill also fires; BFE001 historical stop and GDT002 prior scan preserved, ten missing HPR2 parses explicit, genuinely fresh HPR4_P01 remains FROZEN_NOT_RUN but is deprioritized; f84r excluded before join and not opened/retained/queried/joined/scored/targeted/inspected; no semantic class role gloss word morpheme POS sound language plaintext meaning or translation
GDT081_CKPT001	HPR4_CONTEXT_CLASS_DECOMPOSITION	HPR4_DECOMPOSES_INTO_OK_YK_YT_UNFRAMED_CONTEXT_CLASS_D_IS_OUTLIER	15592_GROUPS_32_ELIGIBLE_HOSTS_5_REGISTERS_50000_MATCHED_NULLS	f84r	0	0	1	gdt081_result.json	YOLO SOURCE-ONLY FORMAL-CLASS DISCOVERY; remove RIGHT_FAMILY from compiler context and compare all four leave-one-host-out trios inside frozen HPR4 d ok yk yt; ok/yk/yt is the clear best trio with mean register-averaged pair cosine .5920, 17 exact compiler cells shared by all three and 10 by two, while d is O-framed and wrapper-rich; occurrence-frequency-quartile matched max-over-trios null p=.02426; postselected/parser-dependent and shared absence can inflate similarity, null cannot reproduce nearly unique high-aiin selection path; freeze only abstract HPR5 unframed substitution-class hypothesis, not content or meaning; f84r excluded and not opened/retained/queried/joined/scored/targeted; no semantic class role gloss word morpheme POS sound language plaintext meaning or translation
GDT082_CKPT001	PAGE_HOST_ONLINE_PAGE_LOCAL_SIGNAL	PAGE_HOST_IDENTITY_HAS_PAGE_LOCAL_SIGNAL_BEYOND_WRAPPER_BUT_F86V5_DOMINATES	958_OK_YK_YT_GROUPS_127_PAGES_76_FOLIOS_5000_MATCHED_NULLS	f84r	0	0	1	gdt082_result.json	YOLO SOURCE-ONLY CONTENT-LAYER LOCALIZATION; on completely held physical folios, register x WRAPPER predicts exact ok/yk/yt identity strongly, then an online same-page model updated only after prior physical lines adds 11.610 bits and 8.803 after seven-way page-alpha selector; register x wrapper preserving shuffled-host max-grid diagnostic p=.00120; however f86v5 alone contributes +10.384 bits and OTHER_B dominates while Stars/Recipe is negative, so exact PAGE_HOST carries a real local page-vocabulary signal but not a stable manuscript-wide semantic class; f84r excluded and not opened/retained/queried/joined/scored/targeted; no semantic class role gloss word morpheme POS sound language plaintext meaning or translation
GDT083_CKPT001	HPR_LAYER_LOCALIZATION_SYNTHESIS	PAGE_HOST_PAGE_SIGNAL_EXCEEDS_RAW_AND_RESIDUAL_BUT_INTERNAL_COMPILER_SIGNAL_PREVENTS_SEMANTIC_LOCALIZATION	15592_GROUPS_4_REPRESENTATIONS_64_HELD_MODEL_CONFIGS_PER_REPRESENTATION	f84r	0	0	1	gdt083_result.json	YOLO ALL-GROUP REPRESENTATION STRESS TEST; whole-folio-held line-batched online page cache after register x wrapper gains raw 0, residual 125.27, PAGE_HOST 154.36, compiler 182.87 bits, so PAGE_HOST is a better internal page-vocabulary abstraction than raw/residual but compiler also clusters and internal dependence is not semantic; archived GDT068 external axes show opposite discriminating pattern raw +.719 PAGE_HOST +27.462 compiler -121.298, while GDT073 broad cross-section behavior transfer loses -61.992; coherent ceiling is PAGE_HOST lexical-like page vocabulary plus page-adaptive compiler layout, with archived external content localization still nontransferable; f84r excluded and not opened/retained/queried/joined/scored/targeted; no semantic class role gloss word morpheme POS sound language plaintext meaning or translation
GDT084_CKPT001	F86V5_LOCAL_RENDERER_MATRIX	F86V5_LOCAL_3X5_RENDERER_MATRIX_WEAK_POSTSELECTED_LEAD	20_OCCURRENCES_14_LINES_12_OF_15_CELLS_12_RECTANGLES_10000_NULLS	f84r	0	0	1	gdt084_result.json	YOLO POSTSELECTED LOCAL-PARADIGM AUDIT; text-only f86v5 is the strongest page-level HPR5 matrix, filling 12/15 ok yk yt x aiin air ain ar al cells across 14 lines and forming 12 complete 2x2 rectangles versus next page 3; missing ok-air ok-ain yk-air; conditional on exact diverse host/right marginals local and manuscript-max p both about .14, so this is a concrete weak local renderer paradigm but not beyond string statistics, content, or translation; f84r excluded and not opened/retained/queried/joined/scored/targeted; no semantic class role gloss word morpheme POS sound language plaintext meaning or translation
GDT085_CKPT001	PAGE_HOST_2X2_FACTOR_ALGEBRA	O_Y_HOST_AXIS_PREDICTS_WRAPPER_LICENSE_BUT_FULL_TWO_SLOT_INDEPENDENCE_FAILS	4_HOSTS_20_RENDERER_CELLS_20_HELD_DIMENSION_CELLS_4_MATCHED_SUPPORT_SCANS	f84r	0	0	1	gdt085_result.json	YOLO GENERATIVE GRAMMAR REFINEMENT; exact PAGE_HOST rectangle ok ot yk yt equals formal base o/y x terminal k/t and every host realizes all five explicit right families; hold one complete host out and predict from other three: factor model improves WRAPPER code +489.019 bits over pool and +620.692 over equal edit-distance neighbor mixture, target ranks 1/6 supported two-sign rectangles at min cell count 10; same factor fails RIGHT_FAMILY -682.121, position -202.531, register -266.562 and DY -29.332 bits; freeze only BASE o/y as strong wrapper-licensing construction coordinate and k/t as unresolved host contrast, with right family whole-host/register conditioned; postselected and GDT003 remains not above string statistics; f84r excluded and not opened/retained/queried/joined/scored/targeted; no semantic class role gloss word morpheme POS sound language plaintext meaning or translation
GDT086_CKPT001	Q_WRAPPER_O_BASE_SELECTION	Q_OUTER_WRAPPER_SELECTS_O_BASE_ACROSS_FIVE_TERMINALS_AND_ALL_REGISTERS	1543_GROUPS_5_TERMINALS_5_REGISTERS_5_SHRINKAGE_MODELS	f84r	0	0	1	gdt086_result.json	YOLO FORMAL-OPERATOR GENERALIZATION; across paired oX/yX hosts for terminals k l p s t, whole-folio-held terminal baseline plus o/y base improves q-wrapper prediction +90.896 bits and +88.574 after five-way selector, positive in all five terminals and all five registers; o/y q-enrichment ranks 2 among 18 supported base-pair scans, with stronger generic a/o contrast, so q selects an O-class construction rather than a unique word; only y-base counterexample is qykaiin f77r.39; establish q as outer formal wrapper strongly licensed before O-class PAGE_HOST and nearly excluded before Y-class, no meaning/sound/POS; GDT003 preserved; f84r excluded and not opened/retained/queried/joined/scored/targeted
GDT087_CKPT001	OPERATOR_HOST_COMPATIBILITY	Q_AND_D_FORM_COMPLEMENTARY_O_Y_HOST_LICENSING_SYSTEM	4641_GROUPS_42_MATCHED_TAILS_93_FOLIOS_25_HELD_MODELS	f84r	0	0	1	gdt087_result.json	YOLO FORMAL-GRAMMAR DISCOVERY; state-blind exact-tail matching yields 42 oTAIL/yTAIL pairs and 4641 groups; after TAIL x register control on held physical folios, base o/y improves q prediction +122.330 bits and d prediction +65.082 bits (+120.009/+62.760 after separate five-way shrinkage selectors), positive in all five registers; q occurs 1746/3436 O vs 42/1205 Y, d occurs 106/1205 Y vs 14/3436 O; s and pooled ch/che/sh have weaker gains but each reverses in one register, so formal grammar now has complementary q->O and d->Y licensing with other wrappers conditional; parser-dependent and postselected, no meaning/sound/POS/morpheme; GDT003 preserved; f84r excluded before analysis and not opened/retained/queried/joined/scored/targeted
GDT088_CKPT001	PAGE_HOST_EXTERNAL_ASSOCIATION_ATLAS	EXACT_PAGE_HOST_ARCHIVE_ASSOCIATIONS_FOUND_NONE_SURVIVE_GLOBAL_SEARCH	560_ARCHIVED_LOCI_43_HOSTS_8_AXES_284_PAIRS_5000_NULLS	f84r	0	0	1	gdt088_result.json	YOLO ARCHIVED-ENDPOINT HYPOTHESIS GENERATION; folio-stratified exact-PAGE_HOST scan with complete tag-vector within-folio permutation finds six local exploratory associations but no global-search survivor, strongest os x PLANT z+3.656 local p.0018 max-search p.4705 and ontology-dirty astronomical/plant contributors; structurally useful leads d x REL_ENCLOSURE z+2.932, d x REL_EXPLICIT_ATTACHMENT z+2.479, ok x WATER_OR_APPARATUS z+2.156 survive leave-folio sign checks but remain diagram/register concentrated; arol explicitly splits two water/apparatus and two plant loci and is not a stable flow key; four neutral follow-up candidates frozen with semantic_role UNASSIGNED; no role/gloss/meaning; f84r absent before scan and not opened/retained/queried/joined/scored/targeted
GDT089_CKPT001	PLANT_DESCRIPTOR_HPR2_LOCALIZATION	PAGE_HOST_DARK_LEAF_DESCRIPTOR_LEAD_WEAK_POSTSELECTED	85_STRICT_PLANT_LABEL_LOCI_6_FOLIOS_11_PATTERNS_24_SCORED_MODELS_5000_NULLS	f84r	0	0	1	gdt089_result.json	YOLO HUMAN-DESCRIPTION CONTENT-LOCALIZATION; complete UNHEDGED kind-L PLANT panel and transparent regex manifest; fixed GDT068 K5/shrink4 held-folio model: PAGE_HOST char3 gains DARK_LEAF +4.342 bits positive 5/6 folios local permutation p.0236, DARK +3.588 p.0142, LIGHT_ROOT +2.293 p.0202, while raw and compiler-only are negative for DARK_LEAF; no 24-way max-search survivor p.3247 for DARK_LEAF and global best p.3065; exact PAGE_HOST os occurs as chos f100v.13 and cheosdy f88v.13, both human descriptions mention dark leaf and light roots across wrapper/DY variation, but only two visually scored loci and many unscored prose occurrences; os visual association retained as WEAK_POSTSELECTED_TWO_LOCUS_SEED with semantic_role UNASSIGNED, not gloss/meaning; f84r absent before analysis and not opened/retained/queried/joined/scored/targeted
GDT090_CKPT001	EXACT_HOST_VISUAL_STABILITY	EXACT_HOST_WIDE_VISUAL_DESCRIPTOR_STABILITY_NOT_SUPPORTED	85_STRICT_PLANT_LABEL_LOCI_8_CROSS_FOLIO_HOST_PAIRS_11_DESCRIPTORS_50000_NULLS	f84r	0	0	1	gdt090_result.json	YOLO GDT089 STRESS TEST; only eight exact PAGE_HOSTs recur on two strict plant-label folios; mean positive-descriptor Jaccard .2847 is below anchor-fixed cross-folio descriptor-count-matched null .3863, one-sided better p.9713; os is highest .750 and ch .667 but local matched ranks p1.0/.769 because dark/light/root/leaf descriptors are heavily nested; broad exact-host complete visual-bundle stability is unsupported, while the specific GDT089 DARK_LEAF held-folio signal remains a weak descriptor seed; no host role/gloss/meaning; f84r absent and not opened/retained/queried/joined/scored/targeted
GDT091_CKPT001	Q_D_CONDITIONAL_PLACEMENT	Q_EARLY_D_LATE_PLACEMENT_OPPOSITION_CONDITIONAL_ON_HOST_BASE	3432_MATCHED_GROUPS_42_TAILS_6_EFFECTS_10000_NULLS	f84r	0	0	1	gdt091_result.json	YOLO RECORD-COMPILER REFINEMENT; within exact physical-folio x matched-tail x register cells, q versus NONE on O-base hosts shifts -0.307 position quartiles earlier across 2956 groups, p.00110; d versus NONE on Y-base hosts shifts +0.778 quartiles later across 476 groups, p.04830; combined opposing placement statistic +1.085 one-sided p.00340; DY/right differences are secondary and insecure; wrapper function is conditional on PAGE_HOST branch, so archived global d=entry wording is not universal and mixed host classes/narrower module universe; q is early O-branch wrapper and d late Y-branch wrapper in this panel, formal only no role/gloss/morpheme/sound/meaning; f84r absent and not opened/retained/queried/joined/scored/targeted
GDT092_CKPT001	HPR2_GENERATIVE_THEORY_SYNTHESIS	HYBRID_PAGE_HOST_LEXICON_PLUS_RECORD_COMPILER_IS_LEADING_GENERATIVE_THEORY	12_BOUND_RESULTS_11_COMPONENTS_3_THEORIES_6_FROZEN_PREDICTIONS	f84r	0	0	1	gdt092_result.json	YOLO ABDUCTIVE THEORY SELECTION; picks hybrid page-conditioned technical content lexicon plus abbreviation/record compiler over compressed natural language alone or pure notation; explicit grammar PAGE_PROFILE -> LOCAL_HOST_LEXICON -> LINE/FIELD, FIELD = OUTER_WRAPPER? LOCAL_O_OT_FRAME? PAGE_HOST RIGHT_FAMILY?, q licenses early O branch and d late Y branch, ch/che/sh/s conditional, RIGHT_FAMILY host/register renderer, DY checkpoint, B3 close with content-neutrality unproved; PAGE_HOST is provisional content layer based on page vocabulary and weak DARK_LEAF held signal, while exact broad visual bundles fail and GDT003 remains string-baseline negative; six non-f84 predictions frozen, semantic assignments zero, translation not ready; f84r receives no prediction and not opened/retained/queried/joined/scored/targeted
GDT093_CKPT001	COMPILER_LAYER_REINTRODUCTION	COMPILER_LAYERS_DILUTE_PAGE_HOST_DARK_LEAF_SIGNAL	85_STRICT_PLANT_LABEL_LOCI_8_DESCRIPTORS_5_REPRESENTATIONS_40_CELLS_5000_NULLS	f84r	0	0	1	gdt093_result.json	YOLO HPR2 LAYER ABLATION on exact GDT089 panel/settings; DARK_LEAF PAGE_HOST-only +4.342 held bits becomes HOST+WRAPPER -2.125, HOST+RIGHT -3.400, HOST+B3 -2.567, HOST+WRAPPER+RIGHT -1.946; PAGE_HOST best on 5/8 descriptor axes; PAGE_HOST DARK_LEAF local permutation p remains .0228 but 40-cell max-search p .3635; compiler state tokens dilute rather than add to this weak external signal, supporting generation order content-host before rendering but not proving semantic neutrality; archive/postselection limits preserved, no role/gloss/meaning; f84r absent and not opened/retained/queried/joined/scored/targeted
GDT094_CKPT001	NESTED_OPERATOR_TAIL_TRANSFER	OPERATOR_BASE_RULE_TRANSFERS_TO_UNSEEN_TAILS_AND_FOLIOS_BUT_EQUALS_STRING_BASELINE	4641_GROUPS_42_TAILS_40_NESTED_MODELS_84_DIRECTION_ROWS	f84r	0	0	1	gdt094_result.json	YOLO nested exact-tail plus physical-folio exclusion; O/Y base gains q +1058.216 and d +256.520 held bits over register baseline, both positive in all five registers and +1055.894/+254.198 after five-way shrinkage selector; held-tail directions q 41/41 informative and d 10/11; factor transfers to unseen tails and folios but BASE_OY is literally PAGE_HOST first source character and numerically identical to a first-character string baseline, so formal compiler rule is strengthened while the GDT003/string-statistics ceiling is preserved; no morphology/role/gloss/meaning; f84r absent and not opened/retained/queried/joined/scored/targeted
GDT095_CKPT001	EXHAUSTIVE_DESCRIPTOR_CHANNEL	EXHAUSTIVE_DESCRIPTOR_CHANNEL_NO_SELECTOR_PAID_HPR2_REPRESENTATION_AFTER_ZERO_OVERLAP_CORRECTION	83_STRICT_PHARMA_LABEL_LOCI_5_FOLIOS_19_TOKENS_10_REPRESENTATIONS_5000_NULLS	f84r	0	0	1	gdt095_result.json	CORRECTION supersedes the first published GDT095 +11.252-bit claim: exact-feature zero-overlap candidates had been admitted as lexicographically tied neighbors; corrected policy backs off to held-folio prevalence unless a feature overlaps. Best exact PAGE_HOST x WRAPPER is now only +1.605 bits on 2/5 folios, -1.717 after the ten-way selector, max diagnostic p=.02160; PAGE_HOST alone -47.257 and appearance remainder -1.625, so the exhaustive archived descriptor channel does not support general PAGE_HOST content localization; all tried tokens/representations retained, all semantic roles UNASSIGNED; f84r absent and not opened/retained/queried/joined/scored/targeted
GDT096_CKPT001	SPATIAL_TOKEN_ANNOTATION_STRATUM_TRANSFER	GDT095_HOST_WRAPPER_SPATIAL_TOKEN_LEAD_FAILS_BUT_PAGE_HOST_MARGIN_HAS_LOW_CAPACITY_TRANSFER	83_UNHEDGED_TRAIN_35_HEDGED_TEST_4_POSITIVES_1872_EXACT_WORLDS	f84r	0	0	1	gdt096_result.json	CORRECTED zero-overlap transfer; endpoint base-edge-ground-level is mixed spatial/context vocabulary that may describe plant base, inscription ground level, or panel edge, not a pure label-position class. Frozen GDT095 PAGE_HOST x WRAPPER interaction loses -1.325 bits and does not transfer; PAGE_HOST char3 instead gains +6.183 bits on all five folios versus raw +4.534, retains +2.861 after ten-way selector, exact max p=.00107, but only four positive HEDGED records and PAGE_HOST advantage over raw is +1.649 bits; retain as low-capacity HPR2 marginal mixed-context lead only, no role/gloss/meaning; f84r absent and not opened/retained/queried/joined/scored/targeted
GDT097_CKPT001	PCH_SPATIAL_CONTEXT_MOTIF	PCH_MIXED_SPATIAL_CONTEXT_MOTIF_WEAK_MAXT_NONCONFIRMING	118_SECTION_P_PLANT_LABELS_34_POSITIVES_108_FEATURES_20000_NULLS	f84r	0	0	1	gdt097_result.json	YOLO exhaustive PAGE_HOST/raw/compiler motif atlas for frozen mixed base-edge-ground-level human-description endpoint; PAGE_HOST trigram pch ranks first of 108, occurs at six of six positives across f89/f100/f102 with four UNHEDGED plus two HEDGED cases, five ground-level and one base-of-stem descriptions; folio-conditioned local p=.000600 and every LOFO effect positive, but full-library max p=.146893, 4/6 cases on f102, endpoint mixed, and pch is equally a raw-string substring; retain only a concrete weak postselected formal motif seed with semantic_role UNASSIGNED, no gloss/meaning; f84r absent and not opened/retained/queried/joined/scored/targeted
GDT098_CKPT001	PCH_CROSS_REGISTER_CONTEXT_SCOPE	PCH_RECORD_CONTEXT_TRANSFERS_ORDINARILY_SPATIAL_ASSOCIATION_IS_DOMAIN_CONFINED	331_PCH_GROUPS_66_FOLIOS_84_CROSS_REGISTER_MOTIFS_11_ANNOTATED_PCH_LOCI	f84r	0	0	1	gdt098_result.json	YOLO scope/context stress test: PCH occurs 331 times manuscript-wide, including 26 Herbal-B groups on 9 folios and 157 Recipe/Stars-B groups on 12 folios; its folio+host-length controlled 15-coordinate context cosine is +.732 but ranks only 60/84 motifs, with both registers enriched for wrapper-NONE, DY closure and right-family presence. All six annotated pharmaceutical plant PCH loci carry the mixed spatial words while all five annotated non-pharmaceutical PCH loci do not, so the visual association is perfectly domain-confined in a tiny postselected archive and abundant Recipe/Stars prose prevents a manuscript-wide base/ground gloss; retain formal recurrent record-phase host family only, semantic_role UNASSIGNED; f84r absent and not opened/retained/queried/joined/scored/targeted
GDT099_CKPT001	SUBHOST_EXTERNAL_ASSOCIATION_ATLAS	SUBHOST_EXTERNAL_ASSOCIATIONS_POSTSELECTED_NONE_SURVIVE_GLOBAL_SEARCH	560_ANNOTATED_LOCI_21_FOLIOS_150_SUBMOTIFS_557_TESTS_5000_NULLS	f84r	0	0	1	gdt099_result.json	YOLO exhaustive PAGE_HOST trigram x eight archived object/relation axis atlas with complete tag-vector permutation within physical folio; top ry-final x REL_ENCLOSURE effect +4.115 local p=.00860 but max-library p=.69866; 24 local weak leads include ok/os/plant and ok/water-apparatus continuations, zero global survivors; section/page ecology and archive postselection dominate, so subhost motifs remain a useful fully logged hypothesis library but no semantic stem/role/gloss is established; all roles UNASSIGNED, f84r filtered before analysis and not opened/retained/queried/joined/scored/targeted
GDT100_CKPT001	HPR2_GENERATIVE_THEORY_REVISION	HYBRID_CONTENT_ADDRESS_PLUS_RECORD_COMPILER_REMAINS_LEADING_WITH_SEMANTICS_UNGROUNDED	16_BOUND_RESULTS_12_COMPONENTS_3_THEORIES_6_FROZEN_PREDICTIONS	f84r	0	0	1	gdt100_result.json	YOLO abductive synthesis revises GDT092 PAGE_HOST content-lexicon wording to an ungrounded page-conditioned CONTENT_ADDRESS layer over exact hosts, O/Y branches and reusable subhost motifs, compiled by strong q-O early and d-Y late wrapper rules, register-conditioned RIGHT_FAMILY, provisional DY checkpoint and B3 close; hybrid content-address plus abbreviation and record compiler remains rank1 8/10 over compressed natural language 5 and pure notation 4; PCH retained only as weak domain-confined host family, exact host visual bundles and global subhost semantics unsupported, GDT003/string ceiling preserved; six non-f84 predictions frozen, zero semantic assignments, no role/gloss/meaning/translation; f84r receives no prediction and remains unopened/unretained/unqueried/unjoined/unscored/untargeted
GDT101_CKPT001	PCH_INTERNAL_FACTOR_GRID	PCH_FORMS_COMPLETE_POSTSELECTED_3X6_FACTOR_GRID_BUT_GDT003_STRING_CEILING_REMAINS	331_PCH_GROUPS_181_GRID_GROUPS_18_CELLS_45_RECTANGLES_45_FOLIOS_20000_NULLS	f84r	0	0	1	gdt101_result.json	YOLO formal factor audit; postselected EMPTY/o/y + pch + EMPTY/e/ed/ey/d/y frame fills 18/18 cells and 45/45 rectangles, ranks 1/79 frequent trigram cores under that fixed frame, and 17/18 cells recur on multiple folios; nevertheless it covers only 181/331 PCH groups, 180/181 exact grid instances are already available to whole-form frequency, prefix-tail MI .07865 is nonindependent under register x folio shuffles p=.01560, and only ypched/f105 is a factor-only held-folio computational reconstruction; 42 GDT003 correct rows already involve pch and the transformation algebra did not beat string baselines; semantic role UNASSIGNED, no morphology/gloss/meaning; f84r excluded and not opened/retained/queried/joined/scored/targeted
GDT102_CKPT001	PCH_RENDERER_LICENSING	PCH_TAIL_STRONGLY_LICENSES_RENDERER_BUT_FINAL_CHARACTER_BASELINE_IS_STRONGER	181_GRID_GROUPS_45_FOLIOS_6_TAILS_4_MODELS_2_OUTCOMES_2_REGISTER_DIRECTIONS	f84r	0	0	1	gdt102_result.json	YOLO HPR2 edge-licensing audit; PCH six-level tail lowers leave-folio DY/RIGHT/BARE code from 243.556 to 87.180 bits and detailed renderer code from 335.595 to 199.734, with e tail DY 68/71, d tail RIGHT 10/10, and ey/y tails bare 51/51; final source character is stronger at 76.270 and 185.544 bits, beating inspected tail by 10.911/14.190, and this ceiling persists Herbal-B↔Recipe/Stars; supports host-edge-conditioned compiler rendering but not hidden morphology or semantics; B3 absent, role UNASSIGNED, f84r excluded and not opened/retained/queried/joined/scored/targeted
GDT103_CKPT001	HPR2_EXTERNAL_LAYER_ABLATION	PAGE_HOST_RETAINS_EXTERNAL_SIGNAL_B3_NEUTRAL_DY_RIGHT_ADD_RELATION_LAYOUT_ONLY	332_LOCI_19_FOLIOS_8_AXES_9_REPRESENTATIONS_2_ENCODINGS	f84r	0	0	1	gdt103_result.json	YOLO reconstruction of GDT068 panel with HPR2 layer reintroduction; PAGE_HOST gains +27.462 descriptive held bits across eight archived axes versus raw +.719 and compiler-only -121.298; under primary active-only encoding wrapper -10.561 and O/OT frame -10.725 dilute host, B3 is neutral -.338, RIGHT +3.192 mainly REL_ENCLOSURE, and DY +10.011 mainly array/group, attachment and enclosure, retaining +7.426 after six-way layer selector; categorical NONE/0 sensitivity falsely makes B3 +27.418 by common-token distance geometry and is logged as artifact; supports PAGE_HOST object-address lead plus DY/RIGHT relation-layout rendering only as hypothesis generation on exposed correlated axes, all roles UNASSIGNED; f84r excluded and not opened/retained/queried/joined/scored/targeted
GDT104_CKPT001	HPR2_TWO_CHANNEL_DECOMPOSITION	PAGE_HOST_OBJECT_AXIS_DY_RIGHT_RELATION_AXIS_DECOMPOSITION_EXPLORATORY	8_ARCHIVED_AXES_6_LAYERS_70_EXACT_PARTITIONS_4_FROZEN_PREDICTIONS	f84r	0	0	1	gdt104_result.json	YOLO exact synthesis of active-only GDT103 scores under the pre-existing four object/content versus four relation/layout axis schema; PAGE_HOST contributes +61.849 object-axis and -34.387 relation-axis bits, DY -0.308/+10.319 and RIGHT -4.715/+7.907 respectively, B3 approximately zero in both; fixed object partition ranks 3/70, diagnostic p=.04286 but posthoc/correlated/archive-exposed; freezes four future non-f84 predictions that PAGE_HOST leads object axes, DY/RIGHT lead relation increments, B3 remains neutral, and wrappers/frames do not improve object axes; layer-level hypothesis only, all form roles UNASSIGNED, f84r receives no prediction and remains unopened/unretained/unqueried/unjoined/unscored/untargeted
GDT105_CKPT001	UNIVERSAL_HOST_EDGE_GRAMMAR	UNIVERSAL_FINAL_CHARACTER_RENDERER_GRAMMAR_DOMINATES_EXACT_PAGE_HOST	15592_GROUPS_94_FOLIOS_5_RENDERER_STATES_6_MODELS_5_REGISTER_TRANSFERS_331_PCH_TARGETS	f84r	0	0	1	gdt105_result.json	YOLO manuscript-wide renderer prediction; register-only DY/RIGHT/B3/bare code 21564.840 held bits versus final PAGE_HOST character 6003.283, final-two 6527.640, exact host 11617.194, first character 19270.293 and length 19573.731; final character wins all 94 folios and all five leave-register targets; after removing all 331 PCH groups from training, non-PCH final-character rule scores PCH in 124.613 bits versus prevalence/exact-host backoff 519.964, proving GDT102 PCH tail licensing is an instance of a universal edge grammar; revises PAGE_HOST to CONTENT_ADDRESS + EDGE_STATE, while parser-construction overlap and semantics remain explicit caveats; all roles UNASSIGNED, f84r absent and not opened/retained/queried/joined/scored/targeted
GDT106_CKPT001	HOST_EDGE_STRIPPING_EXTERNAL_TEST	EDGE_STRIPPING_DESTROYS_EXTERNAL_SIGNAL_FULL_HOST_REMAINS_CONTENT_ADDRESS	332_LOCI_19_FOLIOS_8_AXES_9_REPRESENTATIONS	f84r	0	0	1	gdt106_result.json	YOLO test of GDT105 content-address plus edge-state decomposition on exact GDT103 panel; full PAGE_HOST remains best at +27.462 descriptive held bits, stripping final one drops to -40.213 (-67.675), stripping two -98.696, first -68.652 and both edges -170.042; edge alone -21.049, stripped core plus typed edge1 +10.263 and edge2 +20.477 still fail full joint host; universal edge strongly licenses renderer but cannot be discarded as content-neutral syntax, so model revises to coupled CONTENT_ADDRESS(CORE,EDGE_STATE), with all nine tried variants logged and no role/gloss/meaning; f84r excluded and not opened/retained/queried/joined/scored/targeted
GDT107_CKPT001	EDGE_VARIANT_EXTERNAL_PRESERVATION	EDGE_VARIANTS_DO_NOT_PRESERVE_OBJECT_AXES_RELATION_PRESERVATION_WEAK	319_SINGLE_GROUP_LOCI_124_CROSS_FOLIO_PAIRS_28_CORES_20000_NULLS	f84r	0	0	1	gdt107_result.json	YOLO matched test of equal PAGE_HOST-minus-final core under different final edge states; object-axis tag Jaccard .340 versus matched .336 effect +.003 p=.5355, all-axis effect +.009 p=.2601, relation/layout .403 versus .360 effect +.042 p=.1059; 107/124 controls preserve target edge and 17 relax edge only for capacity; stripped core does not preserve object/content across edge variants, so GDT106 full coupled PAGE_HOST remains candidate address while weak relation preservation is only a future lead; all roles UNASSIGNED, no gloss/meaning, f84r excluded and not opened/retained/queried/joined/scored/targeted
