experiment_id	latest_date	experiment_name	status	primary_report	primary_report_exists	layout	file_count	total_bytes	ledger_entries	manifest	question	claim_ceiling	dependencies	methods	reports	runners	validators	artifacts
GDT366	2026-08-19	GDT366_matched_reproductive_delta	MATCHED_DELTA_NOT_ALIGNED	experiments/yolo/gdt366_matched_reproductive_delta/REPORT.md	true	STRUCTURED_YOLO	12	32157	2	experiments/yolo/gdt366_matched_reproductive_delta/experiment.json	What did the published GDT366 experiment establish under its frozen method?	REPLICATED_WITHIN_FOLIO_ANONYMOUS_FORMAL_PAGE_PROFILE_CHANGE_ONLY_NO_LEXICAL_OR_SEMANTIC_CLAIM	GDT363;GDT364;GDT365	experiments/yolo/gdt366_matched_reproductive_delta/METHOD.md	experiments/yolo/gdt366_matched_reproductive_delta/REPORT.md	experiments/yolo/gdt366_matched_reproductive_delta/src/freeze.py;experiments/yolo/gdt366_matched_reproductive_delta/src/run.py;experiments/yolo/gdt366_matched_reproductive_delta/src/validate.py	experiments/yolo/gdt366_matched_reproductive_delta/src/validate_freeze.py	experiments/yolo/gdt366_matched_reproductive_delta/artifacts/gdt366_counterexamples.tsv;experiments/yolo/gdt366_matched_reproductive_delta/artifacts/gdt366_freeze.json;experiments/yolo/gdt366_matched_reproductive_delta/artifacts/gdt366_null_folio_inventory.tsv;experiments/yolo/gdt366_matched_reproductive_delta/artifacts/gdt366_result.json;experiments/yolo/gdt366_matched_reproductive_delta/artifacts/gdt366_validation.json;experiments/yolo/gdt366_matched_reproductive_delta/experiment.json
GDT367	2026-08-19	GDT367_joint_cell_visual_acquisition	NEW_AXES_INSUFFICIENT_FOR_JOINT_FORMAL_SEARCH	experiments/yolo/gdt367_joint_cell_visual_acquisition/REPORT.md	true	STRUCTURED_YOLO	14	47242	1	experiments/yolo/gdt367_joint_cell_visual_acquisition/experiment.json	What did the published GDT367 experiment establish under its frozen method?	VISUAL_CAPACITY_AUDIT_ONLY_NO_FORMAL_OR_SEMANTIC_ASSOCIATION	GDT002	experiments/yolo/gdt367_joint_cell_visual_acquisition/METHOD.md	experiments/yolo/gdt367_joint_cell_visual_acquisition/REPORT.md	experiments/yolo/gdt367_joint_cell_visual_acquisition/src/freeze.py;experiments/yolo/gdt367_joint_cell_visual_acquisition/src/run.py;experiments/yolo/gdt367_joint_cell_visual_acquisition/src/validate.py	experiments/yolo/gdt367_joint_cell_visual_acquisition/src/validate_freeze.py	experiments/yolo/gdt367_joint_cell_visual_acquisition/artifacts/gdt367_annotation_schema.tsv;experiments/yolo/gdt367_joint_cell_visual_acquisition/artifacts/gdt367_capacity.tsv;experiments/yolo/gdt367_joint_cell_visual_acquisition/artifacts/gdt367_freeze.json;experiments/yolo/gdt367_joint_cell_visual_acquisition/artifacts/gdt367_result.json;experiments/yolo/gdt367_joint_cell_visual_acquisition/artifacts/gdt367_target_manifest.tsv;experiments/yolo/gdt367_joint_cell_visual_acquisition/artifacts/gdt367_validation.json;experiments/yolo/gdt367_joint_cell_visual_acquisition/artifacts/gdt367_visual_observations.tsv;experiments/yolo/gdt367_joint_cell_visual_acquisition/experiment.json
GDT368	2026-08-19	GDT368_quantitative_component_geometry	ADJUSTED_ASSOCIATION_DIRECTIONALLY_UNSTABLE	experiments/yolo/gdt368_quantitative_component_geometry/REPORT.md	true	STRUCTURED_YOLO	26	118446	2	experiments/yolo/gdt368_quantitative_component_geometry/experiment.json	What did the published GDT368 experiment establish under its frozen method?	ANONYMOUS_POSTSELECTED_VISIBLE_GEOMETRY_SOURCE_FAMILY_ASSOCIATION_ONLY	GDT002;GDT367	experiments/yolo/gdt368_quantitative_component_geometry/DIRECTION_CLARIFICATION.md;experiments/yolo/gdt368_quantitative_component_geometry/FORMAL_SCAN.md;experiments/yolo/gdt368_quantitative_component_geometry/METHOD.md	experiments/yolo/gdt368_quantitative_component_geometry/REPORT.md	experiments/yolo/gdt368_quantitative_component_geometry/src/capacity.py;experiments/yolo/gdt368_quantitative_component_geometry/src/freeze.py;experiments/yolo/gdt368_quantitative_component_geometry/src/freeze_scan.py;experiments/yolo/gdt368_quantitative_component_geometry/src/run.py;experiments/yolo/gdt368_quantitative_component_geometry/src/validate.py	experiments/yolo/gdt368_quantitative_component_geometry/src/validate_capacity.py;experiments/yolo/gdt368_quantitative_component_geometry/src/validate_freeze.py;experiments/yolo/gdt368_quantitative_component_geometry/src/validate_scan_freeze.py	experiments/yolo/gdt368_quantitative_component_geometry/artifacts/gdt368_candidate_atlas.tsv;experiments/yolo/gdt368_quantitative_component_geometry/artifacts/gdt368_capacity.tsv;experiments/yolo/gdt368_quantitative_component_geometry/artifacts/gdt368_capacity_result.json;experiments/yolo/gdt368_quantitative_component_geometry/artifacts/gdt368_counterexamples.tsv;experiments/yolo/gdt368_quantitative_component_geometry/artifacts/gdt368_feature_manifest.tsv;experiments/yolo/gdt368_quantitative_component_geometry/artifacts/gdt368_formal_panel.tsv;experiments/yolo/gdt368_quantitative_component_geometry/artifacts/gdt368_freeze.json;experiments/yolo/gdt368_quantitative_component_geometry/artifacts/gdt368_null_results.tsv;experiments/yolo/gdt368_quantitative_component_geometry/artifacts/gdt368_result.json;experiments/yolo/gdt368_quantitative_component_geometry/artifacts/gdt368_scan_freeze.json;experiments/yolo/gdt368_quantitative_component_geometry/artifacts/gdt368_schema.tsv;experiments/yolo/gdt368_quantitative_component_geometry/artifacts/gdt368_validation.json;experiments/yolo/gdt368_quantitative_component_geometry/artifacts/gdt368_visual_observations.tsv;experiments/yolo/gdt368_quantitative_component_geometry/experiment.json
GDT369	2026-08-19	GDT369_order_preserving_geometry_null	GDT368_ASSOCIATION_NOT_UNUSUAL_UNDER_ORDER_MATCHED_NULL	experiments/yolo/gdt369_order_preserving_geometry_null/REPORT.md	true	STRUCTURED_YOLO	12	27736	2	experiments/yolo/gdt369_order_preserving_geometry_null/experiment.json	What did the published GDT369 experiment establish under its frozen method?	ORDER_ROBUSTNESS_DIAGNOSTIC_OF_FIXED_DIRECTIONALLY_UNSTABLE_GDT368_ASSOCIATION	GDT368	experiments/yolo/gdt369_order_preserving_geometry_null/CORRECTION.md;experiments/yolo/gdt369_order_preserving_geometry_null/METHOD.md	experiments/yolo/gdt369_order_preserving_geometry_null/REPORT.md	experiments/yolo/gdt369_order_preserving_geometry_null/src/freeze.py;experiments/yolo/gdt369_order_preserving_geometry_null/src/run.py;experiments/yolo/gdt369_order_preserving_geometry_null/src/validate.py	experiments/yolo/gdt369_order_preserving_geometry_null/src/validate_freeze.py	experiments/yolo/gdt369_order_preserving_geometry_null/artifacts/gdt369_freeze.json;experiments/yolo/gdt369_order_preserving_geometry_null/artifacts/gdt369_null_results.tsv;experiments/yolo/gdt369_order_preserving_geometry_null/artifacts/gdt369_result.json;experiments/yolo/gdt369_order_preserving_geometry_null/artifacts/gdt369_validation.json;experiments/yolo/gdt369_order_preserving_geometry_null/experiment.json
GDT370	2026-08-19	GDT370_grounding_acquisition_power	NO_TESTED_DESIGN_REACHES_FROZEN_POWER_GATE	experiments/yolo/gdt370_grounding_acquisition_power/REPORT.md	true	STRUCTURED_YOLO	13	56359	1	experiments/yolo/gdt370_grounding_acquisition_power/experiment.json	How much independent acquisition capacity is needed to distinguish stable visual-formal grounding from postselected or array-reversing associations?	SYNTHETIC_PROSPECTIVE_ACQUISITION_CAPACITY_ONLY	GDT368;GDT369	experiments/yolo/gdt370_grounding_acquisition_power/CORRECTION.md;experiments/yolo/gdt370_grounding_acquisition_power/METHOD.md;experiments/yolo/gdt370_grounding_acquisition_power/README.md;experiments/yolo/gdt370_grounding_acquisition_power/artifacts/README.md	experiments/yolo/gdt370_grounding_acquisition_power/REPORT.md	experiments/yolo/gdt370_grounding_acquisition_power/src/run.py;experiments/yolo/gdt370_grounding_acquisition_power/src/validate.py		experiments/yolo/gdt370_grounding_acquisition_power/artifacts/gdt370_counterexamples.tsv;experiments/yolo/gdt370_grounding_acquisition_power/artifacts/gdt370_design_thresholds.tsv;experiments/yolo/gdt370_grounding_acquisition_power/artifacts/gdt370_power_grid.tsv;experiments/yolo/gdt370_grounding_acquisition_power/artifacts/gdt370_result.json;experiments/yolo/gdt370_grounding_acquisition_power/artifacts/gdt370_validation.json;experiments/yolo/gdt370_grounding_acquisition_power/experiment.json
GDT371	2026-08-19	GDT371_validation_capacity_extension	NO_TESTED_DESIGN_REACHES_EXTENDED_GATE	experiments/yolo/gdt371_validation_capacity_extension/REPORT.md	true	STRUCTURED_YOLO	12	143698	1	experiments/yolo/gdt371_validation_capacity_extension/experiment.json	Does increasing untouched folio and cell capacity make an 81-way medium visual-formal relation prospectively detectable?	SYNTHETIC_PROSPECTIVE_ACQUISITION_CAPACITY_ONLY	GDT370	experiments/yolo/gdt371_validation_capacity_extension/METHOD.md;experiments/yolo/gdt371_validation_capacity_extension/README.md;experiments/yolo/gdt371_validation_capacity_extension/artifacts/README.md	experiments/yolo/gdt371_validation_capacity_extension/REPORT.md	experiments/yolo/gdt371_validation_capacity_extension/src/run.py;experiments/yolo/gdt371_validation_capacity_extension/src/validate.py		experiments/yolo/gdt371_validation_capacity_extension/artifacts/gdt371_counterexamples.tsv;experiments/yolo/gdt371_validation_capacity_extension/artifacts/gdt371_design_thresholds.tsv;experiments/yolo/gdt371_validation_capacity_extension/artifacts/gdt371_power_grid.tsv;experiments/yolo/gdt371_validation_capacity_extension/artifacts/gdt371_result.json;experiments/yolo/gdt371_validation_capacity_extension/artifacts/gdt371_validation.json;experiments/yolo/gdt371_validation_capacity_extension/experiment.json
GDT372	2026-08-19	GDT372_external_prespecification_capacity	SEARCH_FREEDOM_CAPACITY_CALIBRATED	experiments/yolo/gdt372_external_prespecification_capacity/REPORT.md	true	STRUCTURED_YOLO	13	151190	1	experiments/yolo/gdt372_external_prespecification_capacity/experiment.json	How much grounding capacity is recovered when external evidence freezes 1, 3, 9, 27, or 81 formal comparisons before target exposure?	SYNTHETIC_EXTERNAL_PRESPECIFICATION_CAPACITY_ONLY	GDT371	experiments/yolo/gdt372_external_prespecification_capacity/METHOD.md;experiments/yolo/gdt372_external_prespecification_capacity/README.md;experiments/yolo/gdt372_external_prespecification_capacity/artifacts/README.md	experiments/yolo/gdt372_external_prespecification_capacity/REPORT.md	experiments/yolo/gdt372_external_prespecification_capacity/src/run.py;experiments/yolo/gdt372_external_prespecification_capacity/src/validate.py		experiments/yolo/gdt372_external_prespecification_capacity/artifacts/gdt372_counterexamples.tsv;experiments/yolo/gdt372_external_prespecification_capacity/artifacts/gdt372_design_thresholds.tsv;experiments/yolo/gdt372_external_prespecification_capacity/artifacts/gdt372_minimum_designs.tsv;experiments/yolo/gdt372_external_prespecification_capacity/artifacts/gdt372_power_grid.tsv;experiments/yolo/gdt372_external_prespecification_capacity/artifacts/gdt372_result.json;experiments/yolo/gdt372_external_prespecification_capacity/artifacts/gdt372_validation.json;experiments/yolo/gdt372_external_prespecification_capacity/experiment.json
GDT373	2026-08-19	GDT373_functional_operator_roadmap	FUNCTIONAL_OPERATOR_HYPOTHESES_REGISTERED_BEFORE_SEARCH	experiments/yolo/gdt373_functional_operator_roadmap/REPORT.md	true	STRUCTURED_YOLO	14	47896	1	experiments/yolo/gdt373_functional_operator_roadmap/experiment.json	Which still-unexhausted record-level functional or grammatical attack points are genuinely distinct from prior operator, substring, synonym, scope, and manifold routes? 2 historical live-path input binding(s) are preserved inside the compact result but omitted from the current-byte wrapper because the path advanced or disappeared. 2 historical live-path input binding(s) are preserved inside the compact result but omitted from the current-byte wrapper because the path advanced or disappeared. 2 historical live-path input binding(s) are preserved inside the compact result but omitted from the current-byte wrapper because the path advanced or disappeared.	RANKED_DEDUPLICATED_ROUTE_REGISTRY_ONLY	GDT003;GDT017;GDT025;GDT077;GDT078;GDT087;GDT091;GDT094;GDT120;GDT121;GDT125;GDT126;GDT127;GDT143;GDT148;GDT162;GDT165;GDT166;GDT167;GDT273;GDT311;GDT314;GDT323;GDT327;GDT334;GDT336;GDT339;GDT340;GDT341;GDT343;GDT344;GDT345;GDT346;GDT347;GDT367;GDT369;GDT374	experiments/yolo/gdt373_functional_operator_roadmap/ADMINISTRATIVE_MANIFEST_MIGRATION.md;experiments/yolo/gdt373_functional_operator_roadmap/METHOD.md;experiments/yolo/gdt373_functional_operator_roadmap/README.md;experiments/yolo/gdt373_functional_operator_roadmap/artifacts/README.md	experiments/yolo/gdt373_functional_operator_roadmap/REPORT.md	experiments/yolo/gdt373_functional_operator_roadmap/src/build.py;experiments/yolo/gdt373_functional_operator_roadmap/src/validate.py	experiments/yolo/gdt373_functional_operator_roadmap/src/validate_manifest_wrapper.py	experiments/yolo/gdt373_functional_operator_roadmap/artifacts/gdt373_candidate_signature_schema.tsv;experiments/yolo/gdt373_functional_operator_roadmap/artifacts/gdt373_hypothesis_registry.tsv;experiments/yolo/gdt373_functional_operator_roadmap/artifacts/gdt373_prior_route_crosswalk.tsv;experiments/yolo/gdt373_functional_operator_roadmap/artifacts/gdt373_result.json;experiments/yolo/gdt373_functional_operator_roadmap/artifacts/gdt373_validation.json;experiments/yolo/gdt373_functional_operator_roadmap/experiment.json
GDT374	2026-08-19	GDT374_common_functional_operator_discovery	NO_PROMOTABLE_FUNCTIONAL_OPERATOR_FOUND	experiments/yolo/gdt374_common_functional_operator_discovery/REPORT.md	true	STRUCTURED_YOLO	20	2362433	2	experiments/yolo/gdt374_common_functional_operator_discovery/experiment.json	Can exact record-level rewrites over atomic GDT327 tuples predict operator classes on unseen physical folios beyond layout and frequency?	ANONYMOUS_RECORD_CONDITIONED_FORMAL_REWRITE_BEHAVIOR_ONLY	GDT327;GDT373	experiments/yolo/gdt374_common_functional_operator_discovery/METHOD.md;experiments/yolo/gdt374_common_functional_operator_discovery/README.md;experiments/yolo/gdt374_common_functional_operator_discovery/artifacts/README.md	experiments/yolo/gdt374_common_functional_operator_discovery/REPORT.md	experiments/yolo/gdt374_common_functional_operator_discovery/src/freeze.py;experiments/yolo/gdt374_common_functional_operator_discovery/src/run.py;experiments/yolo/gdt374_common_functional_operator_discovery/src/validate.py	experiments/yolo/gdt374_common_functional_operator_discovery/src/validate_freeze.py	experiments/yolo/gdt374_common_functional_operator_discovery/artifacts/gdt374_candidate_atlas.tsv;experiments/yolo/gdt374_common_functional_operator_discovery/artifacts/gdt374_counterexamples.tsv;experiments/yolo/gdt374_common_functional_operator_discovery/artifacts/gdt374_freeze.json;experiments/yolo/gdt374_common_functional_operator_discovery/artifacts/gdt374_freeze_validation.json;experiments/yolo/gdt374_common_functional_operator_discovery/artifacts/gdt374_holdout_predictions.tsv;experiments/yolo/gdt374_common_functional_operator_discovery/artifacts/gdt374_null_results.tsv;experiments/yolo/gdt374_common_functional_operator_discovery/artifacts/gdt374_record_inventory.tsv;experiments/yolo/gdt374_common_functional_operator_discovery/artifacts/gdt374_result.json;experiments/yolo/gdt374_common_functional_operator_discovery/artifacts/gdt374_rewrite_events.tsv;experiments/yolo/gdt374_common_functional_operator_discovery/artifacts/gdt374_transfer_scores.tsv;experiments/yolo/gdt374_common_functional_operator_discovery/artifacts/gdt374_validation.json;experiments/yolo/gdt374_common_functional_operator_discovery/experiment.json
GDT375	2026-08-19	GDT375_comparator_derived_functional_roadmap	COMPARATOR_DERIVED_FUNCTIONAL_FAMILIES_REGISTERED_BEFORE_ORACLE_EVALUATION	experiments/yolo/gdt375_comparator_derived_functional_roadmap/REPORT.md	true	STRUCTURED_YOLO	11	45712	1	experiments/yolo/gdt375_comparator_derived_functional_roadmap/experiment.json	What did the published GDT375 experiment establish under its frozen method?	RANKED_COMPARATOR_FIRST_HYPOTHESIS_REGISTRY_ONLY	GDT126;GDT311;GDT340;GDT343;GDT344;GDT345;GDT346;GDT373	experiments/yolo/gdt375_comparator_derived_functional_roadmap/METHOD.md;experiments/yolo/gdt375_comparator_derived_functional_roadmap/README.md	experiments/yolo/gdt375_comparator_derived_functional_roadmap/REPORT.md	experiments/yolo/gdt375_comparator_derived_functional_roadmap/src/build.py;experiments/yolo/gdt375_comparator_derived_functional_roadmap/src/validate.py		experiments/yolo/gdt375_comparator_derived_functional_roadmap/artifacts/gdt375_detector_contract.tsv;experiments/yolo/gdt375_comparator_derived_functional_roadmap/artifacts/gdt375_gdt373_crosswalk.tsv;experiments/yolo/gdt375_comparator_derived_functional_roadmap/artifacts/gdt375_ranked_hypothesis_registry.tsv;experiments/yolo/gdt375_comparator_derived_functional_roadmap/artifacts/gdt375_result.json;experiments/yolo/gdt375_comparator_derived_functional_roadmap/artifacts/gdt375_validation.json;experiments/yolo/gdt375_comparator_derived_functional_roadmap/experiment.json
GDT376	2026-08-19	GDT376_corema_hidden_function_oracle	FORM_BLIND_FUNCTIONAL_SIGNATURES_CALIBRATED	experiments/yolo/gdt376_corema_hidden_function_oracle/REPORT.md	true	STRUCTURED_YOLO	17	4764995	2	experiments/yolo/gdt376_corema_hidden_function_oracle/experiment.json	What did the published GDT376 experiment establish under its frozen method?	COMPARATOR_HELD_FUNCTIONAL_DETECTOR_CALIBRATION_ONLY	GDT176;GDT375	experiments/yolo/gdt376_corema_hidden_function_oracle/METHOD.md;experiments/yolo/gdt376_corema_hidden_function_oracle/README.md	experiments/yolo/gdt376_corema_hidden_function_oracle/REPORT.md	experiments/yolo/gdt376_corema_hidden_function_oracle/src/freeze.py;experiments/yolo/gdt376_corema_hidden_function_oracle/src/run.py;experiments/yolo/gdt376_corema_hidden_function_oracle/src/validate.py		experiments/yolo/gdt376_corema_hidden_function_oracle/artifacts/gdt376_counterexamples.tsv;experiments/yolo/gdt376_corema_hidden_function_oracle/artifacts/gdt376_design_freeze.json;experiments/yolo/gdt376_corema_hidden_function_oracle/artifacts/gdt376_fold_scores.tsv;experiments/yolo/gdt376_corema_hidden_function_oracle/artifacts/gdt376_null.tsv;experiments/yolo/gdt376_corema_hidden_function_oracle/artifacts/gdt376_observation_layer.tsv;experiments/yolo/gdt376_corema_hidden_function_oracle/artifacts/gdt376_oracle_endpoint_summary.tsv;experiments/yolo/gdt376_corema_hidden_function_oracle/artifacts/gdt376_promoted_endpoint_predictions.tsv;experiments/yolo/gdt376_corema_hidden_function_oracle/artifacts/gdt376_result.json;experiments/yolo/gdt376_corema_hidden_function_oracle/artifacts/gdt376_transfer_gate.tsv;experiments/yolo/gdt376_corema_hidden_function_oracle/artifacts/gdt376_validation.json;experiments/yolo/gdt376_corema_hidden_function_oracle/experiment.json
